"","individual","species","age","site","height","diameter","total_weight","total_inv","growth_inv","repro_inv","mature","reproducing","RA","RGR","stem_area","stem_weight","leaf_weight","leaf_area","shoot_diameter_start","shoot_diameter_end","shoot_leaf_count_start","shoot_leaf_count_new","shoot_leaf_area","growth_height","growth_stem","growth_stem_diameter","growth_stem_area","growth_leaf","growth_leaf_area","shoot_growth_leaf_area","growth_shoot_length","growth_shoot_diameter","growth_shoot_area","leaf_size","LMA","LL_bd","LL_death","LL_birth","wood_density","seed_size","fruit_weight","seedpod_weight","seedcosts","costs_per_seed","propagule_inv","accessory_inv","prepollen_aborted_inv","prepollen_success_inv","prepollen_all_inv","postpollen_aborted_inv","packaging_dispersal_inv","seedset","repro_all_count","bud_count","flower_count","aborted_fruit_count","seed_count","prepollen_all_count","prop_prepollen_count","prop_accessory","prop_propagule","prop_prepollen_aborted","prop_prepollen_success","prop_prepollen_all","prop_postpollen_aborted","prop_packaging_dispersal","propagule_per_seed","accessory_per_seed","prepollen_aborted_per_seed","prepollen_success_per_seed","prepollen_all_per_seed","postpollen_aborted_per_seed","packaging_dispersal_per_seed","shoot_length_start","shoot_leaf_count_new_and_shed_count","shoot_leaf_count","prop_allocation","years_repro","maxH","prop_maxH","prop_max_weight","prop_max_repro","scaled_growth_stem_diameter","scaled_growth_shoot_diameter"
"279","HATE_310","HATE",1.4,"Wilunga2012",300,4.06666666666667,4347.2,3260.87184139395,3260.87184139395,0,FALSE,FALSE,0,1.38672861199414,12.9887402933418,1217.2,3130,77.667493796526,237,406.67,18,36,56.7040520588235,177,978.772756927422,1.69666666666667,8.57723734935467,2282.09908446653,56.6277688453233,46.3942244117647,188,169.67,85731.0187865,1.28872845588235,0.0403,0.642857142857143,1.8,0.5,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,44,0,0,3005,0.0998336106489185,0.00131236852390119,0,0.700096573117556,0.920704732266042
"280","HATE_108","HATE",1.4,"Waratah2011",535,4.34,7113.5,6804.36422982855,6804.36422982855,0,FALSE,FALSE,0,3.13596910002697,14.793445646489,1810.7,5302.8,131.583126550868,128,434,15,60,96.6546341911765,400,1765.33187276915,3.06,13.5066492955786,5039.0323570594,125.038023748372,77.3237073529412,400,306,134998.02,1.28872845588235,0.0403,NA,NA,NA,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,75,0,0,3005,0.178036605657238,0.00214748194119688,0,1.26264961517076,1.66049182574061
"281","HATE_304","HATE",1.4,"Wilunga2012",685,6.36333333333333,19315.4,17206.0996333013,17206.0996333013,0,FALSE,FALSE,0,2.2145463924575,31.8023511589357,6017.7,13297.7,329.967741935484,268.67,636.33,24,76,113.408104117647,523,5572.27450609345,3.67666666666667,26.1332075891928,11633.8251272078,288.680524248334,97.9433626470588,611,367.66,261194.8555,1.28872845588235,0.0403,0.48,2,0.315789473684211,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,88,0,0,3005,0.227953410981697,0.00583109196415186,0,1.51710514763981,1.99508635507122
"282","HATE_106","HATE",1.4,"Waratah2011",460,3.85333333333333,6351.4,5413.17196110518,5413.17196110518,0,FALSE,FALSE,0,1.91243750873971,11.6617315564655,1637.5,4713.9,116.970223325062,183,385.33,18,44,76.0349788970588,335,1464.60990959816,2.02333333333333,9.03151164706376,3948.56205150702,97.9792072334248,56.7040520588235,410,202.33,90267.3139865,1.28872845588235,0.0403,0.72,6,0.409090909090909,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,59,0,0,3005,0.153078202995008,0.00191741291928275,0,0.834889233560622,1.09793238922254
"283","HATE_312","HATE",1.4,"Wilunga2012",298,2.98,3773.2,3033.62438817589,3033.62438817589,0,FALSE,FALSE,0,1.62960220262508,6.9746498502347,872,2901.2,71.9900744416873,158,298,14,23,36.0843967647059,188,743.616490162978,1.4,5.01398187512931,2290.00789801291,56.8240173204197,29.6407544852941,212,140,50114.4,1.28872845588235,0.0403,0.682926829268293,1.55555555555556,0.608695652173913,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,28,0,0,3005,0.0991680532445924,0.00113908467850201,0,0.577682830470282,0.759702142495703
"284","HATE_306","HATE",1.4,"Wilunga2012",660,3.39333333333333,5460.6,4977.44165980494,4977.44165980494,0,FALSE,FALSE,0,2.42496952639134,9.04363295871886,1735.3,3725.3,92.439205955335,132,339.33,12,76,106.964461838235,557,1635.00349805454,2.07333333333333,7.67515519881514,3342.43816175039,82.9389122022429,97.9433626470588,518,207.33,76710.8663865,1.28872845588235,0.0403,0.27906976744186,2.4,0.157894736842105,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,83,0,0,3005,0.219633943427621,0.00164849088185839,0,0.855520763220275,1.12506460859739
"285","HATE_302","HATE",1.4,"Wilunga2012",304,4.74333333333333,8189.9,7150.54753161303,7150.54753161303,0,FALSE,FALSE,0,2.06430379508834,17.6708390845581,1826.4,6363.5,157.903225806452,212.33,474.33,22,26,51.5491382352941,179,1665.09491092743,2.62,14.1298365582957,5485.4526206856,136.115449644804,33.5069398529412,186,262,141225.3622,1.28872845588235,0.0403,1.04761904761905,2.75,0.846153846153846,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,40,0,0,3005,0.101164725457571,0.00247243443455519,0,1.08109215416581,1.42172829524196
"286","HATE_103","HATE",1.4,"Waratah2011",490,7.78,25544.3,23409.3068021257,23409.3068021257,0,FALSE,FALSE,0,2.48195073911632,47.5388941933861,7853.5,17690.8,438.977667493796,296,778,20,40,77.3237073529412,275,7428.99557106099,4.82,40.657549644963,15980.3112310647,396.533777445774,51.5491382352941,319,482,406369.38,1.28872845588235,0.0403,NA,NA,NA,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,60,0,0,3005,0.1630615640599,0.00771152357496528,0,1.98887945919054,2.61554594773521
"287","HATE_105","HATE",1.4,"Waratah2011",660,5.12,7913.4,6579.20786782275,6579.20786782275,0,FALSE,FALSE,0,1.78023156083586,20.5887416145661,2271.7,5641.7,139.992555831265,NA,NA,NA,NA,NA,505,1991.51902650057,2.56,15.4415562109246,4587.68884132219,113.838432787151,NA,NA,NA,NA,1.28872845588235,0.0403,NA,NA,NA,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3005,0.219633943427621,0.00238896233829583,0,1.05633431857423,NA
"288","HATE_308","HATE",1.4,"Wilunga2012",468,3.16333333333333,2327.6,2080.97095476121,2080.97095476121,0,FALSE,FALSE,0,2.24470760618685,7.85922634837672,834.9,1492.7,37.0397022332506,132,316.33,16,49,77.3237073529412,368,775.254190865426,1.84333333333333,6.49074858847301,1305.71676389578,32.3999196996471,63.1476943382353,332,184.33,64872.9250865,1.28872845588235,0.0403,0.542372881355932,3.2,0.326530612244898,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,60,0,0,3005,0.155740432612313,0.000702675049740615,0,0.760615726785871,1.00025639947309
"289","HATE_104","HATE",1.4,"Waratah2011",420,4.54,5717.5,5038.91606419825,5038.91606419825,0,FALSE,FALSE,0,2.13127874638558,16.1883127846828,1450.3,4267.2,105.885856079404,198,454,27,126,189.443083014706,279,1331.90989989338,2.56,13.1092378248995,3707.00616430487,91.9852646229495,162.379785441176,449,256,131025.92,1.28872845588235,0.0403,0.391304347826087,4.5,0.214285714285714,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,147,0,0,3005,0.139767054908486,0.00172604596876266,0,1.05633431857423,1.38916963199214
"290","HATE_157","HATE",2.4,"Waratah2011",705,4.41333333333333,8487.4,6313.90716125579,6313.90716125579,0,FALSE,FALSE,0,1.3622472341454,15.2976014542201,2824.5,5662.9,107.455407969639,259.67,441.33,38,71,187.426098888889,475,2255.077416038,1.81666666666667,10.0019147111726,4058.82974521779,77.0176422242465,127.954355972222,466,181.66,99964.7731,1.80217402777778,0.0527,0.938271604938272,7.6,0.535211267605634,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,104,0,0,3005,0.234608985024958,0.002562246183695,0,0.749612244300723,0.985767794326924
"291","HATE_154","HATE",2.4,"Waratah2011",1224,6.04,17404.3,13314.7695049628,13314.7695049628,0,FALSE,FALSE,0,1.44828713205054,28.6525816378003,9168.1,8236.2,156.284629981025,145,476,58,104,277.534800277778,679,7497.60934683126,2.60333333333333,19.3764970026546,5817.16015813149,110.382545695095,187.426098888889,691,331,161357.535,1.80217402777778,0.0527,0.966666666666667,7.25,0.557692307692308,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,154,0,0,3005,0.407321131447587,0.00525415336320699,0,1.0742149776126,1.79615292261484
"292","HATE_155","HATE",2.4,"Waratah2011",885,7.29666666666667,28466.1,15054.4187448349,15054.4187448349,0,FALSE,FALSE,0,0.752587842928833,41.8156541434776,12495,15971.1,303.056925996205,191,462,60,38,149.580444305556,321,7336.82410555947,1.85333333333333,18.5444025551201,7717.59463927543,146.44392104887,68.4826130555556,315,271,138915.955,1.80217402777778,0.0527,1.76470588235294,4,1.57894736842105,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,83,0,0,3005,0.29450915141431,0.0085935806123996,0,0.764742032717802,1.47056629011668
"293","HATE_156","HATE",2.4,"Waratah2011",578,4.21333333333333,6272.2,5099.34697524556,5099.34697524556,0,FALSE,FALSE,0,1.67668790706356,13.9425278229717,1872.5,4399.7,83.4857685009488,219.33,421.33,27,50,126.152181944444,381,1611.65976679462,2.02,10.1642041516693,3487.68720845094,66.1800229307579,90.1087013888889,386,202,101589.4562,1.80217402777778,0.0527,0.84375,3.85714285714286,0.54,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,70,0,0,3005,0.19234608985025,0.00189350337127646,0,0.833513798249978,1.0961416627438
"294","HATE_151","HATE",2.4,"Waratah2011",488,3.53333333333333,5770.2,3587.28814228475,3587.28814228475,0,FALSE,FALSE,0,0.972047041888183,9.80525973770414,1729,4041.2,76.6831119544592,242,353.33,32,34,102.723919583333,233,1177.54748333124,1.11333333333333,5.20565393358333,2409.74065895351,45.7256292021538,61.2739169444444,245,111.33,52028.2997865,1.80217402777778,0.0527,1.23076923076923,3.55555555555556,0.941176470588235,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,57,0,0,3005,0.162396006655574,0.00174195547861028,0,0.459395393754938,0.604125996600333
"295","HATE_153","HATE",2.4,"Waratah2011",1330,10.3266666666667,60561.6,42695.5219144537,42695.5219144537,0,FALSE,FALSE,0,1.22075719296659,83.7548950512889,27905.5,32656.1,619.660341555977,237,630,100,91,320.786976944444,550,21261.6187879615,3.90666666666667,51.3836101894343,21433.9031264923,406.715429345204,163.997836527778,715,393,267473.835,1.80217402777778,0.0527,1.70940170940171,7.69230769230769,1.0989010989011,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,178,0,0,3005,0.442595673876872,0.0182828343754817,0,1.61201018407421,2.13259244286294
"296","HATE_001","HATE",7,"Basin2005",740,7.70666666666667,23916.1,10149.0156739019,10028.5813828652,120.434291036683,TRUE,TRUE,0.0118665981910323,0.543561376778529,46.6469262258619,9978.5,13937.6,267.516314779271,163,204,115,41,76.9295165625,15,4711.71747719198,1.47,16.0980705357085,5316.86390567325,102.051130627126,29.75575640625,103,41,11811.895,0.72575015625,0.0521,1.63120567375887,2.3,2.80487804878049,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,120.434291036683,113.106526908919,7.32776412776413,120.434291036683,0,0,0,6,0,6,0,0,6,1,1,0,0.93915550077401,0.0608444992259901,1,0,0,0,Inf,Inf,Inf,Inf,0,0,140,0,106,0,2,3005,0.246256239600666,0.00721998915496714,0.00181859461943586,0.606566971993796,0.222484198873742
"297","HATE_406","HATE",5,"Basin2007",800,6.46333333333333,20890.9,11868.9220322908,11385.4213006225,483.500731668314,FALSE,TRUE,0.0407367013072369,0.787445319881588,32.8097552031869,9023.9,11867,217.610024449878,167,299,79.4765329286133,25.1998762944384,59.6537487245378,185,5448.2304160499,1.70666666666667,15.0394323512651,5937.1908845726,108.872693482383,24.9904921899468,130,132,48286.92,0.991691066176471,0.0545333333333333,1.39132800643665,1.78507295755846,3.15384615384615,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,483.500731668314,456.632263199845,26.8684684684685,483.500731668314,0,0,0,22,0,22,0,0,22,1,1,0,0.944429311666687,0.0555706883333126,1,0,0,0,Inf,Inf,Inf,Inf,0,0,170,0,60.1535606794732,0,0,3005,0.266222961730449,0.00630671687430237,0.00730100888655934,0.704222879049486,0.716290591495949
"298","HATE_004","HATE",7,"Basin2005",1585,18.4133333333333,327280.6,193991.351244528,186447.493681861,7543.85756266723,TRUE,TRUE,0.0388875973813808,0.843242360726444,266.289910525021,186552.4,140728.2,2701.11708253359,426,541,172,59,124.829026875,245,117325.275285548,5.15333333333333,128.195236410439,69122.2183963126,1326.72204215571,42.81925921875,415,115,87295.925,0.72575015625,0.0521,1.94350282485876,2.91525423728814,2.91525423728814,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,7543.85756266723,6225.28434399401,1183.57321867322,7408.85756266723,135,0,0,970,0,970,0,0,970,1,1,0,0.825212338949966,0.156892307263388,0.982104646213353,0.0178953537866467,0,0,Inf,Inf,Inf,Inf,Inf,0,680,0,172,0,2,3005,0.527454242928453,0.0988021618337078,0.113914555855844,2.1264229902549,0.62404104562147
"299","HATE_003","HATE",7,"Basin2005",990,11.6066666666667,95674.6,48523.366796601,45177.6065103909,3345.76028621007,TRUE,TRUE,0.0689515280387434,0.639039050832722,105.804686689284,52662.2,43012.4,825.573896353167,NA,NA,NA,NA,NA,15,27817.589926043,2.55666666666667,41.478613611625,17360.016584348,333.205692597849,NA,NA,NA,NA,0.72575015625,0.0521,NA,NA,NA,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,3345.76028621007,2864.57044182022,481.189844389844,3345.76028621007,0,0,0,394,0,394,0,0,394,1,1,0,0.856179222889003,0.143820777110997,1,0,0,0,Inf,Inf,Inf,Inf,0,0,NA,NA,NA,0,2,3005,0.329450915141431,0.0288830358798391,0.0505220033434706,1.05495888326359,NA
"300","HATE_006","HATE",7,"Basin2005",2050,13.44,118574.7,76829.3533714564,66623.0926124186,10206.2607590379,TRUE,TRUE,0.132843246899299,0.825230483598943,141.869297687869,38724,79850.7,1532.64299424184,210,445,141.94591357189,60,92.17026984375,430,24046.5103910756,3.69333333333333,67.258426933874,42576.582221343,817.208871810805,43.545009375,435,235,120831.125,0.72575015625,0.0521,1.3525625604722,1.89397802771104,2.36576522619817,0.574285714285714,12.448,1324.44642857143,1252.995,391.778010080294,0.968226904829475,71.4514285714286,10134.8093304664,6901.75835995046,1282.91597051597,8184.67433046643,697.14,1252.995,0.0056390977443609,1060,0,1054,4,6,1054,0.990601503759398,0.992999255039789,0.00700074496021051,0.676227907839686,0.125698921554588,0.801926829394274,0.0683051331392516,0.122767292506264,11.9085714285714,1689.13488841107,1150.29305999174,213.819328419328,1364.11238841107,116.19,208.8325,370,0,127,0.000930001691228266,2,3005,0.682196339434276,0.035796306590685,0.154117658194975,1.52398232419303,1.27521431061779
"301","HATE_005","HATE",7,"Basin2005",1630,13.0033333333333,164719.5,71975.3081202593,67027.1850309376,4948.1230893217,TRUE,TRUE,0.0687475082573342,0.522421130783259,132.800366181643,102562,62157.5,1193.04222648752,250,279,92,51,40.64200875,100,47066.2228754173,2.39333333333333,44.3864455918489,19960.9621555204,383.127872466802,37.01325796875,167,29,12042.685,0.72575015625,0.0521,0.817777777777778,1.05747126436782,1.80392156862745,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,4948.1230893217,3897.28875680737,713.514332514333,4610.8030893217,337.32,0,0,586,0,586,4,0,586,0.993220338983051,1,0,0.787629710590247,0.144198986087095,0.931828696677341,0.0681713033226586,0,0,Inf,Inf,Inf,Inf,Inf,0,347,0,56,0,2,3005,0.54242928452579,0.0497268786972629,0.0747181716194593,0.987562553042054,0.15736687237411
"302","HATE_002","HATE",7,"Basin2005",1420,13.7933333333333,225266.8,110859.687953815,103366.942474789,7492.74547902532,TRUE,TRUE,0.0675876472081257,0.614085609800615,149.42674788193,128899.6,96367.2,1849.65834932821,380,530,121,43,68.2205146875,160,66277.8863735969,2.93333333333333,56.7972026501003,37089.0561011922,711.88207487893,31.20725671875,212,150,107152.5,0.72575015625,0.0521,1.3224043715847,1.72857142857143,2.81395348837209,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,7492.74547902532,6303.20510228494,1189.54037674038,7492.74547902532,0,0,0,974,0,974,0,0,974,1,1,0,0.841241053753888,0.158758946246112,1,0,0,0,Inf,Inf,Inf,Inf,0,0,397,0,94,0,2,3005,0.472545757071547,0.0680053960710213,0.113142747764483,1.21038307336631,0.813966581245396
"303","HATE_902","HATE",32,"Basin1981",2555,25.7433333333333,950131.3,274676.140621921,239817.030225582,34859.1103963388,TRUE,TRUE,0.1269098594345,0.290892679983553,520.498451254872,585284,364847.3,6281.80612947658,214,403,121.030464724771,20,55.2354817777778,-110,169518.04488242,2.75666666666666,105.504394064833,70298.9853431614,1210.38197904892,9.86347888888889,110,189,91541.205,0.493173944444444,0.05808,3.10092297332953,4.16908464512101,6.05152323623857,0.574285714285714,12.448,8942.575,8806.975,391.778010080294,0.968226904829475,135.6,34723.5103963388,21730.6966576,4057.13873873874,25787.8353963388,128.7,8806.975,0.0033003300330033,3333,0,3322,0,11,3322,0.996699669966997,0.996110055636582,0.00388994436341789,0.623386437878874,0.116386754928917,0.739773192807791,0.0036920047166068,0.252644858112185,12.3272727272727,3156.68276330353,1975.51787796364,368.830794430794,2344.34867239444,11.7,800.634090909091,395,0,112,0.000493672292369388,27,3005,0.850249584026622,0.286833458707516,0.526383225735875,1.1374850019022,1.0255978923692
"304","HATE_903","HATE",32,"Basin1981",3005,50.0533333333333,3312484.2,637017.389058558,570793.564491189,66223.8245673698,TRUE,TRUE,0.103959210069981,0.189123671109707,1967.68643271985,2574290,738194.2,12709.9552341598,465,607,95,50,46.3583507777778,175,513191.374638083,3.55333333333333,269.459253913717,57602.1898531059,991.773241272485,24.6586972222222,165,142,119495.84,0.493173944444444,0.05808,1.25,1.86274509803922,1.9,0.574285714285714,12.448,1579.70718129614,1478.34509433962,391.778010080294,0.968226904829475,101.362086956522,66122.4624804133,55850.8004327567,8793.31695331695,64644.1173860736,0,1478.34509433962,0.00110987791342952,7208,0,7200,0,8,7200,0.99889012208657,0.998469401493817,0.00153059850618271,0.843364163843171,0.132781774697586,0.976145938540757,0,0.02232346295306,12.6702608695652,8265.30781005166,6981.35005409459,1099.16461916462,8080.51467325921,0,184.793136792453,687,0,94,0.000159119811637048,27,3005,1,1,1,1.466214041146,0.770555030245642
"305","HATE_901","HATE",32,"Basin1981",2785,37.5633333333333,1851782.6,418890.340188803,364547.687924174,54342.6522646291,TRUE,TRUE,0.12973002012922,0.219230110537467,1108.1999588731,1359000,492782.6,8484.54889807163,241,384,67,24,25.6450451111111,405,308757.32193809,3.07333333333333,173.921641082214,55790.3659860832,960.57792675763,11.8361746666667,250,143,70159.375,0.493173944444444,0.05808,1.31372549019608,1.71794871794872,2.79166666666667,0.574285714285714,12.448,6460.5,6142.7,391.778010080294,0.968226904829475,317.8,54024.8522646291,41008.0057453826,6839.24651924652,47847.2522646291,34.9,6142.7,0.00338138458800498,5619,0,5600,0,19,5600,0.996618615411995,0.994151923272857,0.00584807672714295,0.754619144197976,0.125854117056007,0.880473261253983,0.000642221138380394,0.113036440880494,16.7263157894737,2843.41327708574,2158.31609186224,359.960343118238,2518.27643498048,1.83684210526316,323.3,475,10,52,0.000758671111529478,27,3005,0.926788685524126,0.559031375908148,0.82059066536313,1.26815135641333,0.775981474120611
"306","HATE_904","HATE",32,"Basin1981",2080,13.5966666666667,211720.1,21321.0121329311,16519.33453168,4801.67760125103,TRUE,TRUE,0.225208708259898,0.0812365238837494,145.196043595157,161710,50010.1,861.05544077135,287,407,153.753498826692,10,36.9880458333333,10,14729.1075203513,0.423333333333334,8.90062940645672,1790.22701132877,30.8234678259085,4.93173944444444,15,120,65374.8,0.493173944444444,0.05808,1.63997611556783,1.73236549385985,15.3753498826692,0.574285714285714,12.448,404,404,391.778010080294,0.968226904829475,0,4801.67760125103,3693.62518519861,691.252416052416,4384.87760125103,12.8,404,0,566,0,566,0,0,566,1,1,0,0.769236398594582,0.143960605741693,0.913197004336275,0.00266573499159233,0.084137260672133,0,Inf,Inf,Inf,Inf,Inf,Inf,445,0,75,0,27,3005,0.692179700499168,0.0639158067531311,0.0725067999714553,0.174680284451728,0.651173264996317
"307","HATE_906","HATE",32,"Basin1981",2300,32.3866666666667,1127807.4,195900.802256283,150771.595166777,45129.2070895063,TRUE,TRUE,0.230367648165457,0.143507373696313,823.80113162127,838243.9,289563.5,4985.59745179063,222,342,122,39,60.6603951666667,-50,130132.650955248,1.76000000000001,87.1033790344104,20638.944211529,355.353722650292,19.2337838333333,340,120,53128.8,0.493173944444444,0.05808,2.12173913043478,3.21052631578947,3.12820512820513,0.574285714285714,12.448,18291.9014798251,17829.826212938,391.778010080294,0.968226904829475,462.075266887104,44667.1318226192,22491.7015306576,4044.67968877969,26536.3812194373,300.924390243902,17829.826212938,0.00925649447596297,3349,0,3318,0,31,3318,0.990743505524037,0.989761059484811,0.0102389405151891,0.498384593508347,0.0896244350306829,0.58800902853903,0.00666806287216766,0.395083968073614,14.9056537705518,1440.87522008449,725.538759053471,130.473538347732,856.012297401203,9.70723839496459,575.155684288323,370,0,123,0.00235872064619013,27,3005,0.765391014975042,0.340471782476728,0.681464826055103,0.726229844019785,0.651173264996317
"308","HATE_007","HATE",7,"Basin2005",830,9.48666666666667,35283,14099.7415807624,13064.879088471,1034.86249229138,TRUE,TRUE,0.0733958481695393,0.462493048339493,70.6833563382325,17990.6,17292.4,331.907869481766,218,300,76,16,47.17376015625,35,7545.42080352023,1.56333333333333,21.3766792320252,5519.4582849508,105.939698367578,11.6120025,85,82,33343.66,0.72575015625,0.0521,2.17142857142857,2.81481481481481,4.75,0.574285714285714,12.448,0,0,391.778010080294,0.968226904829475,0,1034.86249229138,885.864621693507,148.997870597871,1034.86249229138,0,0,0,122,0,122,0,0,122,1,1,0,0.856021576095621,0.143978423904379,1,0,0,0,Inf,Inf,Inf,Inf,0,0,155,0,65,0,2,3005,0.276206322795341,0.0106515225038658,0.0156267400599705,0.645079160691815,0.444968397747483
"309","HATE_801","HATE",9,"Waratah2003",1320,13.9466666666667,118006.9,38278.6680391072,34612.799663308,3665.86837579923,TRUE,TRUE,0.095767918885109,0.34716552983801,152.767412790002,61816.7,56190.2,881.069384555076,188,263,73,41,22.3684935222222,75,20715.215466345,1.76333333333333,36.1879272368845,13897.5841969629,217.915863535287,20.8433689638889,228,75,26552.625,0.508374852777778,0.063775,0.806629834254144,1.04285714285714,1.78048780487805,0.574285714285714,12.448,1401.90921383648,1371.45921383648,391.778010080294,0.968226904829475,30.45,3635.41837579923,1902.67562387922,344.683538083538,2247.35916196276,16.6,1371.45921383648,0.00350877192982456,285,0,284,0,1,284,0.996491228070175,0.991693646121879,0.0083063538781207,0.519024533570275,0.0940250720290497,0.613049605599324,0.00452825860022344,0.374115781922332,30.45,3635.41837579923,1902.67562387922,344.683538083538,2247.35916196276,16.6,1371.45921383648,125,0,44,0.000795482224430874,4,3005,0.439267886855241,0.0356248944523267,0.0553557333746246,0.727605279330427,0.406983290622698
"310","HATE_806","HATE",9,"Waratah2003",1290,13.8066666666667,188575.1,64678.9889661228,58159.597312017,6519.39165410578,TRUE,TRUE,0.10079612805204,0.368770807962285,149.71577440606,97318.2,91256.9,1430.91963935711,435,621,84,37,42.7034876333333,30,34234.8133328166,1.84666666666667,37.3711644766278,23924.7839792004,375.143613942774,18.8098695527778,240,186,154186.56,0.508374852777778,0.063775,1.51351351351351,2.27027027027027,2.27027027027027,0.574285714285714,12.448,492.34,467.58,391.778010080294,0.968226904829475,24.76,6494.63165410578,4977.62626508039,742.825389025389,5720.45165410578,306.6,467.58,0.00324675324675325,612,0,610,4,2,610,0.99025974025974,0.996202099626212,0.0037979003737882,0.763510850271679,0.113940905599309,0.877451755870988,0.0470289278919007,0.0717214158633233,12.38,3247.31582705289,2488.8131325402,371.412694512695,2860.22582705289,153.3,233.79,455,0,84,0.000382813652405245,4,3005,0.429284525790349,0.0569286036141697,0.0984448073891229,0.761991162096514,1.00931856074429
"311","HATE_804","HATE",9,"Waratah2003",1220,17.2666666666667,214357.5,109150.578711731,92833.652625819,16316.9260859124,TRUE,TRUE,0.149490055650604,0.567534663729154,234.156863106063,118404.1,95953.4,1504.56134849079,165,444,114,34,67.1054805666667,110,57645.5921060848,3.42333333333333,83.6448258620119,35188.0605197343,551.753202975057,17.2847449944444,135,279,133380.135,0.508374852777778,0.063775,3.45454545454545,7.125,3.35294117647059,0.574285714285714,12.448,11301.767966457,10919.267966457,391.778010080294,0.968226904829475,382.5,15934.4260859124,2656.71536761264,443.942751842752,3100.65811945539,1914.5,10919.267966457,0.00478468899521531,416,0,414,2,2,414,0.990430622009569,0.97655808465479,0.0234419153452095,0.162819599330438,0.0272074991027899,0.190027098433228,0.117332148832428,0.669198837389134,191.25,7967.21304295621,1328.35768380632,221.971375921376,1550.32905972769,957.25,5459.63398322851,120,0,132,0.00350433322951213,4,3005,0.405990016638935,0.0647120067772701,0.246390573068052,1.4125720640309,1.51397784111644
